# CSV-File created with merge-csv.com,,,,,,
title, link ,,lat,lon,,
Anaheim Public Library,http://library.anaheim.net/Library/,CA,36.116203,-119.681564,,
Apple Valley Library,http://digital-desert.com/a/dd01/0202.html,CA,36.116203,-119.681564,,
Arcadia Public Library,http://www.ci.arcadia.ca.us/home/index.asp?page=664,CA,36.116203,-119.681564,,
Banning Library District,http://www.banninglibrarydistrict.org/banning/,CA,36.116203,-119.681564,,
Belvedere-Tiburon Library,http://www.bel-tib-lib.org/,CA,36.116203,-119.681564,,
Benicia Public Library,http://www.benicialibrary.org/,CA,36.116203,-119.681564,,
Beverly Hills Public Library,http://www.beverlyhills.org/exploring/beverlyhillspubliclibrary/,CA,36.116203,-119.681564,,
Blanchard/Santa Paula Public Library,http://www.rain.org/~stapaula/sppublib.html,CA,36.116203,-119.681564,,
Board-approved Library,http://berkeleypubliclibrary.org/,CA,36.116203,-119.681564,,
Buena Park Library District,http://www.buenapark.lib.ca.us/,CA,36.116203,-119.681564,,
Burbank Public Library,http://www.burbank.lib.ca.us/,CA,36.116203,-119.681564,,
Burlingame Public Library,http://www.burlingame.org/index.aspx?page=32,CA,36.116203,-119.681564,,
Butte County Library,http://www.buttecounty.net/bclibrary/,CA,36.116203,-119.681564,,
Calabasas Library,http://www.cityofcalabasas.com/library.html,CA,36.116203,-119.681564,,
Cerritos Public Library,http://menu.ci.cerritos.ca.us/,CA,36.116203,-119.681564,,
Chula Vista Public Library,http://www.chulavistalibrary.com/,CA,36.116203,-119.681564,,
City of San Bernardino Public Library,http://www.sbcity.org/cityhall/library/default.asp,CA,36.116203,-119.681564,,
Colton Public Library,http://www.ci.colton.ca.us/CS_L.html,CA,36.116203,-119.681564,,
Colusa County Free Library,http://www.countyofcolusa.org/index.aspx?nid=24,CA,36.116203,-119.681564,,
Commerce Public Library,http://www.cityofcommercepubliclibrary.org/library/,CA,36.116203,-119.681564,,
Contra Costa County Library,http://www.ccclib.org/,CA,36.116203,-119.681564,,
Coronado Public Library,http://www.coronado.ca.us/library/,CA,36.116203,-119.681564,,
County of Los Angeles Public Library,http://www.colapublib.org/,CA,36.116203,-119.681564,,
Daly City Public Library,http://www.dalycity.org/Page41.aspx,CA,36.116203,-119.681564,,
Daly City Public Library - Bayshore,http://www.dalycity.org/City_Hall/Departments/LibraryandRecreationServices/library/02about/02locations/bay.htm,CA,36.116203,-119.681564,,
Daly City Public Library - Westlake,http://www.dalycity.org/City_Hall/Departments/LibraryandRecreationServices/library/02about/02locations/wst.htm,CA,36.116203,-119.681564,,
Dixon Public Library,http://dixonlibrary.com/,CA,36.116203,-119.681564,,
Downey City Library,http://www.downeyca.org/services/library/,CA,36.116203,-119.681564,,
El Dorado County Library,http://www.eldoradolibrary.org/homepage.html,CA,36.116203,-119.681564,,
El Segundo Public Library,http://library.elsegundo.org/,CA,36.116203,-119.681564,,
Escondido Public Library,http://library.escondido.org/,CA,36.116203,-119.681564,,
Esparto Regional Library,http://www.ferl.org/,CA,36.116203,-119.681564,,
Folsom Public Library,http://www.folsom.ca.us/depts/library_services/default.asp,CA,36.116203,-119.681564,,
Fort Bragg Library,http://www.fortbragglibrary.org/default.html,CA,36.116203,-119.681564,,
Fresno County Public Library,http://www.fresnolibrary.org/,CA,36.116203,-119.681564,,
Fullerton Public Library,http://fullertonlibrary.org/,CA,36.116203,-119.681564,,
Glendale Library,http://library.ci.glendale.ca.us/,CA,36.116203,-119.681564,,
Glendora Public Library,http://www.ci.glendora.ca.us/index.aspx?page=44,CA,36.116203,-119.681564,,
Harrison Memorial Library,http://www.hm-lib.org/,CA,36.116203,-119.681564,,
Hayward Public Library,http://library.ci.hayward.ca.us/,CA,36.116203,-119.681564,,
HBPL Huntington Beach Public Library,http://www.huntingtonbeachca.gov/government/departments/library/,CA,36.116203,-119.681564,,
Hemet City Library,http://www.hemetpubliclibrary.org/,CA,36.116203,-119.681564,,
Humboldt County Public Library,http://co.humboldt.ca.us/library/,CA,36.116203,-119.681564,,
Inglewood Public Library,http://www.cityofinglewood.org/depts/library/default.asp,CA,36.116203,-119.681564,,
Inyo County Free Library,http://www.inyocounty.us/library/,CA,36.116203,-119.681564,,
Kern County Library,http://www.kerncountylibrary.org/,CA,36.116203,-119.681564,,
Kings County Library,http://www.kingscountylibrary.org/,CA,36.116203,-119.681564,,
Lake County Library,http://www.co.lake.ca.us/Page386.aspx,CA,36.116203,-119.681564,,
Lincoln Library,http://www.ci.lincoln.ca.us/index.cfm?page=212430,CA,36.116203,-119.681564,,
Livermore Public Libraries,http://www.cityoflivermore.net/citygov/lib/default.asp,CA,36.116203,-119.681564,,
Lodi Public Library,http://www.lodi.gov/library/,CA,36.116203,-119.681564,,
Lompoc Public Library,http://www.cityoflompoc.com/library/index.htm,CA,36.116203,-119.681564,,
Long Beach Public Library,http://www.lbpl.org/,CA,36.116203,-119.681564,,
Los Angeles Public Library,http://www.lapl.org/,CA,36.116203,-119.681564,,
Los Gatos Public Library,http://www.losgatosca.gov/index.aspx?NID=42,CA,36.116203,-119.681564,,
Madera County Library,http://www.maderacountylibrary.org/,CA,36.116203,-119.681564,,
Marin County Free Library,http://www.marinlibrary.org/,CA,36.116203,-119.681564,,
Mariposa County Library,http://www.mariposalibrary.org/,CA,36.116203,-119.681564,,
Markleeville Library,http://www.alpinecountyca.gov/departments/library,CA,36.116203,-119.681564,,
Mendocino County Library,http://www.co.mendocino.ca.us/library/,CA,36.116203,-119.681564,,
Menlo Park Public Library,http://www.menloparklibrary.org/,CA,36.116203,-119.681564,,
Mill Valley Public Library,http://www.millvalleylibrary.org/index.aspx?page=10,CA,36.116203,-119.681564,,
Milpitas Public Library,http://www.sccl.org/locations/hours-and-locations/milpitas/news,CA,36.116203,-119.681564,,
Mission Viejo Library,http://cityofmissionviejo.org/Library/,CA,36.116203,-119.681564,,
Modoc County Library,http://modoccountylibrary.org/,CA,36.116203,-119.681564,,
Mono County Free Library System,http://www.monocolibraries.org/,CA,36.116203,-119.681564,,
Monterey Park Bruggemeyer Library,http://montereyparklibrary.llwip.org/,CA,36.116203,-119.681564,,
Monterey Public Library,http://www.monterey.org/library/Home.aspx,CA,36.116203,-119.681564,,
Moorpark City Library,http://www.moorparklibrary.org/,CA,36.116203,-119.681564,,
Mountain Valley Library,http://www.mvls.org/,CA,36.116203,-119.681564,,
Mountain View Public Library,http://www.mountainview.gov/city_hall/library/default.asp,CA,36.116203,-119.681564,,
Napa City-County Library,http://www.countyofnapa.org/library/,CA,36.116203,-119.681564,,
Nevada County Library,http://www.mynevadacounty.com/nc/library/Pages/Home.aspx,CA,36.116203,-119.681564,,
Newport Beach Public Library,http://www.newportbeachlibrary.org/,CA,36.116203,-119.681564,,
Oakland Public Library,http://oaklandlibrary.org/,CA,36.116203,-119.681564,,
Oceanside Public Library,http://www.ci.oceanside.ca.us/gov/lib/default.asp,CA,36.116203,-119.681564,,
Ontario City Library,http://www.ci.ontario.ca.us/index.aspx?page=386,CA,36.116203,-119.681564,,
Orange County Public Library,http://ocpl.org/,CA,36.116203,-119.681564,,
Orange Public Library,http://www.cityoforange.org/depts/library/,CA,36.116203,-119.681564,,
Orland Free Library,http://orlandfreelibrary.wordpress.com/,CA,36.116203,-119.681564,,
Oxnard Public Library,http://oxnardlibrary.net/,CA,36.116203,-119.681564,,
Pacific Grove Library,http://www.pacificgrove.lib.ca.us/,CA,36.116203,-119.681564,,
Palm Springs Library,http://www.palmspringsca.gov/index.aspx?page=78,CA,36.116203,-119.681564,,
Palmdale City Library,http://www.cityofpalmdale.org/library/,CA,36.116203,-119.681564,,
Palo Alto City Library,http://www.city.palo-alto.ca.us/gov/depts/lib/default.asp,CA,36.116203,-119.681564,,
Palo Alto Public Library,http://www.cityofpaloalto.org/gov/depts/lib/default.asp,CA,36.116203,-119.681564,,
Palos Verdes Library District,http://www.pvld.org/,CA,36.116203,-119.681564,,
Pasadena Public Library,http://www.ci.pasadena.ca.us/library/,CA,36.116203,-119.681564,,
Peninsula Library System,http://www.plsinfo.org/,CA,36.116203,-119.681564,,
Placentia Library District,http://www.placentialibrary.org/,CA,36.116203,-119.681564,,
Placer County Library,http://www.placer.ca.gov/Departments/Library.aspx,CA,36.116203,-119.681564,,
Pleasanton Public Library,http://www.ci.pleasanton.ca.us/services/library/,CA,36.116203,-119.681564,,
Plumas County Library,http://users.psln.com/PCLibQ/,CA,36.116203,-119.681564,,
Rancho Cucamonga Public Library,http://www.cityofrc.us/cityhall/lib/default.asp,CA,36.116203,-119.681564,,
Rancho Mirage Public Library,http://www.ranchomiragelibrary.org/,CA,36.116203,-119.681564,,
Redwood City Public Library,http://www.redwoodcity.org/library/index.html,CA,36.116203,-119.681564,,
Riverside County Public Library,http://rivlib.info/riverside-county-library-system/,CA,36.116203,-119.681564,,
Riverside Public Library,http://www.riversideca.gov/library/,CA,36.116203,-119.681564,,
Roseville Public Library,http://roseville.ca.us/library/,CA,36.116203,-119.681564,,
Round Valley Public Library,http://www.apachecountylibraries.com/rvhome.html,CA,36.116203,-119.681564,,
Sacramento Public Library,http://www.saclibrary.org/,CA,36.116203,-119.681564,,
Salinas Public Library,http://www.salinaspubliclibrary.org/,CA,36.116203,-119.681564,,
San Anselmo Library,http://www.townofsananselmo.org/library,CA,36.116203,-119.681564,,
San Benito County Free Library,http://www.loompanics.com/,CA,36.116203,-119.681564,,
San Bernardino County Library,http://www.sbcounty.gov/library/home/,CA,36.116203,-119.681564,,
San Bruno Public Library,http://sanbruno.ca.gov/library_main.html,CA,36.116203,-119.681564,,
San Diego County Library,http://www.sdcounty.ca.gov/library/,CA,36.116203,-119.681564,,
San Diego Public Library,http://www.sandiego.gov/public-library/,CA,36.116203,-119.681564,,
San Francisco Public Library,http://sfpl.org/,CA,36.116203,-119.681564,,
San Joaquin Valley Library,http://www.sjvls.org,CA,36.116203,-119.681564,,
San Jose Public Library,http://www.sjlibrary.org/,CA,36.116203,-119.681564,,
San Leandro Public Library,http://www.sanleandro.org/depts/library/,CA,36.116203,-119.681564,,
San Luis Obispo City-County Library,http://www.slolibrary.org/,CA,36.116203,-119.681564,,
San Marino Public Library,http://sanmarinopl.org/,CA,36.116203,-119.681564,,
San Mateo County Library,http://www.smcl.org/,CA,36.116203,-119.681564,,
Santa Ana Public Library,http://www.ci.santa-ana.ca.us/library/,CA,36.116203,-119.681564,,
Santa Barbara Public Library,http://sbplibrary.org/,CA,36.116203,-119.681564,,
Santa Barbara Public Library System,http://www.santabarbaraca.gov/Government/Departments/Library/,CA,36.116203,-119.681564,,
Santa Clara City Library,http://library.santaclaraca.gov/index.aspx?page=8,CA,36.116203,-119.681564,,
Santa Clara County Library,http://www.sccl.org/,CA,36.116203,-119.681564,,
Santa Cruz Public Libraries,http://www.santacruzpl.org/,CA,36.116203,-119.681564,,
Santa Maria Public Library,http://www.ci.santa-maria.ca.us/210.html,CA,36.116203,-119.681564,,
Santa Monica Public Library,http://smpl.org/,CA,36.116203,-119.681564,,
Sausalito Public Library,http://www.ci.sausalito.ca.us/Index.aspx?page=100,CA,36.116203,-119.681564,,
Seaside Community Library,http://www.seasidelibrary.org/,CA,36.116203,-119.681564,,
Serramonte Main Library,http://www.dalycity.org/City_Hall/Departments/LibraryandRecreationServices/library/02about/02locations/srm.htm,CA,36.116203,-119.681564,,
Shasta County Library,http://www.shastalibraries.org/spl/index.php,CA,36.116203,-119.681564,,
Sierra Madre Public Library,http://www.cityofsierramadre.com/index.php?mod=library,CA,36.116203,-119.681564,,
Siskiyou County Library,http://www.snowcrest.net/siskiyoulibrary/,CA,36.116203,-119.681564,,
Solano County Library,http://www.solanolibrary.com/,CA,36.116203,-119.681564,,
Solano, Napa,CA,36.116203,-119.681564,,
Sonoma County Library,http://www.sonomalibrary.org/,CA,36.116203,-119.681564,,
South San Francisco Public Library,http://plsinfo.org/southsf,CA,36.116203,-119.681564,,
St. Helena Public Library,http://www.shpl.org/,CA,36.116203,-119.681564,,
Stanislaus County Library,http://www.stanislauslibrary.org/,CA,36.116203,-119.681564,,
Stockton-San Joaquin County Public Library,http://www.ssjcpl.org/,CA,36.116203,-119.681564,,
Sunnyvale Public Library,http://sunnyvale.ca.gov/Departments/SunnyvalePublicLibrary.aspx,CA,36.116203,-119.681564,CO,
Douglas County Libraries,http://douglascountylibraries.org/,CO,39.059811,-105.311104,,
Alamosa Public Library,http://www.alamosalibrary.org/,CO,39.059811,-105.311104,,
Arapahoe Library District,http://arapahoelibraries.org/ald/,CO,39.059811,-105.311104,,
Aurora Public Library,https://www.auroragov.org/ThingsToDo/AuroraPublicLibrary,CO,39.059811,-105.311104,,
Boulder Public Library,http://boulderlibrary.org/,CO,39.059811,-105.311104,,
Bud Werner Memorial Library,http://www.steamboatlibrary.org/,CO,39.059811,-105.311104,,
Delta County Libraries,http://www.deltalibraries.org/,CO,39.059811,-105.311104,,
Denver Public Library,http://denverlibrary.org/,CO,39.059811,-105.311104,,
Dolores Public Library,http://www.doloreslibrary.org/,CO,39.059811,-105.311104,,
East Morgan County Library,http://emcl.info/,CO,39.059811,-105.311104,,
Elbert County Library District,http://www2.youseemore.com/ecld/,CO,39.059811,-105.311104,,
Englewood Public Library,http://www.ci.englewood.co.us/index.aspx?page=130,CO,39.059811,-105.311104,,
Garfield County Public Library,http://www.garfieldlibraries.org/,CO,39.059811,-105.311104,,
Grand County Library District,http://www.gcld.org/,CO,39.059811,-105.311104,,
High Plains Library District,http://www.mylibrary.us/,CO,39.059811,-105.311104,,
Jefferson County Public Library,http://jefferson.lib.co.us/,CO,39.059811,-105.311104,,
John C. Fremont Library District,http://www.florencecolibrary.org/,CO,39.059811,-105.311104,,
Lafayette Public Library,http://www.cityoflafayette.com/index.aspx?nid=96,CO,39.059811,-105.311104,,
Longmont Public Library,http://www.ci.longmont.co.us/library/,CO,39.059811,-105.311104,,
Louisville Public Library,http://www.louisvilleco.gov/,CO,39.059811,-105.311104,,
Loveland Public Library,http://www.ci.loveland.co.us/index.aspx?page=154,CO,39.059811,-105.311104,,
Mamie Doud Eisenhower Public Library,http://www.ci.broomfield.co.us/library/,CO,39.059811,-105.311104,,
Mancos Public Library,http://mancoslibrary.org/,CO,39.059811,-105.311104,,
Mesa County Libraries,http://mesacountylibraries.org/,CO,39.059811,-105.311104,,
Montrose Library District,http://www.montroselibrary.org/,CO,39.059811,-105.311104,,
Nederland Community Library,http://nederland.colibraries.org/,CO,39.059811,-105.311104,,
Pikes Peak Library District,http://library.ppld.org/,CO,39.059811,-105.311104,,
Poudre River Public Library District,http://www.poudrelibraries.org/,CO,39.059811,-105.311104,,
Pueblo City-County Library District,http://www.pueblolibrary.org/,CO,39.059811,-105.311104,,
Rangeview Library District,http://www.anythinklibraries.org/,CO,39.059811,-105.311104,,
Salida Regional Library,http://www.salidalibrary.org/,CO,39.059811,-105.311104,,
Security Public Library,http://www.securitypubliclibrary.org/,CO,39.059811,-105.311104,,
Vail Public Library,http://www.vaillibrary.com/,CO,39.059811,-105.311104,,
Wellington Public Library,http://wellington.colibraries.org/,CO,39.059811,-105.311104,,
Westminster Public Library,http://www.ci.westminster.co.us/Libraries.aspx,CO,39.059811,-105.311104,,
Wilkinson Public Library,http://www.telluridelibrary.org/,CO,39.059811,-105.311104,,
Woodland Park Public Library,http://rampart.colibraries.org/about-us/woodland-park-public-library,CODeep River Public Library,39.059811,-105.311104,,
Babcock Library,http://www.babcocklibrary.org/blog1/,CT,41.597782,-72.755371,,
Darien Library,http://www.darienlibrary.org/,CT,41.597782,-72.755371,,
Ferguson Library,http://www.fergusonlibrary.org/,CT,41.597782,-72.755371,,
Mansfield Public Library,http://mansfieldpubliclibraryct.org/,CT,41.597782,-72.755371,,
Acton Public Library,http://www.oldsaybrookct.org/pages/oldsaybrookct_library/index,CT,41.597782,-72.755371,,
Ansonia Library,http://www.ansonialibrary.org/,CT,41.597782,-72.755371,,
Avon Free Public Library,http://www.avonctlibrary.info/,CT,41.597782,-72.755371,,
Beacon Falls Public Library,http://mybflib.org/,CT,41.597782,-72.755371,,
Berlin-Peck Memorial Library,http://www.berlinpeck.lib.ct.us/,CT,41.597782,-72.755371,,
Bethel Public Library,http://www.bethellibrary.org/,CT,41.597782,-72.755371,,
Bill Memorial Library,http://www.billmemorial.org/,CT,41.597782,-72.755371,,
Booth & Dimock Memorial Library,http://www.coventrypl.org/,CT,41.597782,-72.755371,,
Brainerd Memorial Library,http://www.brainerdlibrary.com/,CT,41.597782,-72.755371,,
Bridgeport Public Library,http://bportlibrary.org/,CT,41.597782,-72.755371,,
Bristol Public Library.,http://www.bristollib.com/,CT,41.597782,-72.755371,,
Brookfield Library,http://www.brookfieldlibrary.org/,CT,41.597782,-72.755371,,
Burlington Public Library.,http://burlingtonct.us/,CT,41.597782,-72.755371,,
Canton Public Library - Connecticut,http://www.cantonpubliclibrary.org/,CT,41.597782,-72.755371,,
Case Memorial Library,http://www.orange.lioninc.org/,CT,41.597782,-72.755371,,
Cheshire Public Library,http://www.cheshirelib.org/,CT,41.597782,-72.755371,,
Chester Public Library,http://chesterct.org/?page_id=286,CT,41.597782,-72.755371,,
Cora J. Belden Library,http://www.rockyhilllibrary.info/,CT,41.597782,-72.755371,,
Cragin Memorial Library,http://www.colchesterct.gov/pages/colchesterct_dept/cml/index,CT,41.597782,-72.755371,,
Cyrenius H. Booth Library,http://www.chboothlibrary.org/,CT,41.597782,-72.755371,,
Danbury Public Library,http://danburylibrary.org/,CT,41.597782,-72.755371,,
Derby Neck Library,http://www.derbynecklibrary.org/,CT,41.597782,-72.755371,,
Derby Public Library.,http://www.derbypubliclibrary.org,CT,41.597782,-72.755371,,
Douglas Library.,http://www.douglaslibrary.org,CT,41.597782,-72.755371,,
Durham Public Library,,CT,41.597782,-72.755371,,
East Haddam Free Public Library,http://ehfpl.blogspot.com/,CT,41.597782,-72.755371,,
East Hampton Public Library,http://www.easthamptonct.gov/Pages/EastHamptonCT_Library/index,CT,41.597782,-72.755371,,
East Hartford Public Library,http://www.ehtfdlib.info/,CT,41.597782,-72.755371,,
East Lyme Public Library,http://www.ely.lioninc.org/,CT,41.597782,-72.755371,,
Edith Wheeler Memorial Library,http://www.ewml.org/,CT,41.597782,-72.755371,,
Enfield Public Library,http://www.enfield-ct.gov/content/91/109/5402.aspx,CT,41.597782,-72.755371,,
Essex Library,http://www.essexlibrary.lioninc.org/,CT,41.597782,-72.755371,,
Fairfield Public Library,http://www.fairfieldpubliclibrary.org/,CT,41.597782,-72.755371,,
Farmington Library,http://www.farmingtonlibraries.org/,CT,41.597782,-72.755371,,
Godfrey Memorial Library,http://www.godfrey.org/,CT,41.597782,-72.755371,,
Granby Public Library,http://www.granby-ct.gov/Public_Documents/GranbyCT_library/index,CT,41.597782,-72.755371,,
Greenwich Library,http://www.greenwichlibrary.org/,CT,41.597782,-72.755371,,
Groton Public Library.,http://www.grotonpl.org/,CT,41.597782,-72.755371,,
Guilford Free Library.,http://www.guilfordfreelibrary.org/,CT,41.597782,-72.755371,,
Gunn Memorial Library,http://www.gunnlibrary.org/index.html,CT,41.597782,-72.755371,,
Hagaman Memorial Library,http://www.hagamanlibrary.info/,CT,41.597782,-72.755371,,
Hall Memorial Library,http://library.ellington-ct.gov/Pages/home.aspx,CT,41.597782,-72.755371,,
Hamden Library System,http://www.hamdenlibrary.org/,CT,41.597782,-72.755371,,
Hartford Public Library,http://www.hplct.org/,CT,41.597782,-72.755371,,
Henry Carter Hull Library,http://www.hchlibrary.org/,CT,41.597782,-72.755371,,
Howard Whittemore Memorial Library,http://www.whittemorelibrary.org/,CT,41.597782,-72.755371,,
Hughes Memorial Library,http://www.cornwallct.org/library.html,CT,41.597782,-72.755371,,
Ivoryton Library,http://ivoryton.com/,CT,41.597782,-72.755371,,
James Blackstone Memorial Library,http://www.blackstone.lioninc.org/,CT,41.597782,-72.755371,,
Jonathan Trumbull Library,http://www.lebanonctlibrary.org/,CT,41.597782,-72.755371,,
Kent Library Association,http://www.kentmemoriallibrary.org/,CT,41.597782,-72.755371,,
Kent Memorial Library,http://www.suffield-library.org/newer/,CT,41.597782,-72.755371,,
Killingly Public Library,http://www.killinglypubliclibrary.org/,CT,41.597782,-72.755371,,
Killingworth Library,http://www.killingworthlibrary.org/,CT,41.597782,-72.755371,,
Ledyard Public Libraries,http://www.ledyard.lioninc.org/,CT,41.597782,-72.755371,,
Levi E. Coe Library,http://www.leviecoe.com/Main/Home.html,CT,41.597782,-72.755371,,
Licia and Mason Beekley Community Library,http://www.newhartfordlibrary.org/,CT,41.597782,-72.755371,,
Lucy Robbins Welles Library,http://www.newingtonct.gov/content/78/118/136/618/default.aspx,CT,41.597782,-72.755371,,
Manchester Public Library,http://library.townofmanchester.org/,CT,41.597782,-72.755371,,
Meriden Public Library,http://meridenlibrary.org/,CT,41.597782,-72.755371,,
Milford Public Library,http://www.ci.milford.ct.us/public_documents/MilfordCT_Library/library,CT,41.597782,-72.755371,,
New Britain Public Library,http://www.nbpl.info/,CT,41.597782,-72.755371,,
New Fairfield Free Public Library,http://www.newfairfieldlibrary.org/,CT,41.597782,-72.755371,,
New Haven Free Public Library,http://nhfpl.org/,CT,41.597782,-72.755371,,
New London Public Library.,http://www.plnl.org/,CT,41.597782,-72.755371,,
New Milford Public Library,http://www.newmilfordlibrary.org/,CT,41.597782,-72.755371,,
Norfolk Library,http://www.norfolklibrary.org/,CT,41.597782,-72.755371,,
North Branford Public Libraries,http://www.nbranford.lioninc.org/,CT,41.597782,-72.755371,,
North Haven Memorial Library,http://northhavenlibrary.net/,CT,41.597782,-72.755371,,
Norwalk Public Library Services,http://www.norwalklib.org,CT,41.597782,-72.755371,,
Old Lyme-Phoebe Griffin Noyes Library,http://olpgnlib.org/,CT,41.597782,-72.755371,,
Oliver Wolcott Library,http://www.owlibrary.org/,CT,41.597782,-72.755371,,
Otis Library,http://www.otislibrarynorwich.org/,CT,41.597782,-72.755371,,
Oxford Public LIbrary.,http://www.oxfordlib.org/,CT,41.597782,-72.755371,,
Pequot Library,http://www.pequotlibrary.org/,CT,41.597782,-72.755371,,
Perrot Memorial Library,http://www.perrotlibrary.org/,CT,41.597782,-72.755371,,
Plumb Memorial Library,http://www.sheltonlibrarysystem.org/,CT,41.597782,-72.755371,,
Portland Library,http://www.portland.lib.ct.us/,CT,41.597782,-72.755371,,
Prosser Public Library,http://www.prosserlibrary.info/,CT,41.597782,-72.755371,,
Putnam Public Library,http://www.putnamct.us/absolutenmnet/templates/?a=865&z=211,CT,41.597782,-72.755371,,
Rathbun Free Memorial Library,http://rathbunlibrary.org/,CT,41.597782,-72.755371,,
Richmond Memorial Library,http://www.richmondlibrary.info/,CT,41.597782,-72.755371,,
Ridgefield Library,http://www.ridgefieldlibrary.org/,CT,41.597782,-72.755371,,
Rockville Public Library,http://www.rockvillepubliclibrary.org/,CT,41.597782,-72.755371,,
Rowayton Library,http://www.rowayton.org/,CT,41.597782,-72.755371,,
Russell Library.,http://www.russelllibrary.org/,CT,41.597782,-72.755371,,
Saxton B. Little Free Library,http://www.columbiactlibrary.org/,CT,41.597782,-72.755371,,
Scoville Memorial Library,http://www.scovillelibrary.org/,CT,41.597782,-72.755371,,
Seymour Public Library,http://www.seymourpubliclibrary.org/,CT,41.597782,-72.755371,,
Silas Bronson Library,http://www.bronsonlibrary.org/,CT,41.597782,-72.755371,,
Simsbury Public Library,http://www.simsburylibrary.info/,CT,41.597782,-72.755371,,
Somers Public Library,http://www.somerspubliclibrary.org/,CT,41.597782,-72.755371,,
Southington Public Library,http://www.southingtonlibrary.org/,CT,41.597782,-72.755371,,
Stafford Library - Connecticut,http://www.staffordlibrary.org/,CT,41.597782,-72.755371,,
Stonington Free Library,http://www.stoningtonfreelibrary.org/,CT,41.597782,-72.755371,,
Stratford Library,http://www.stratford.lib.ct.us/,CT,41.597782,-72.755371,,
Terryville Public Library,http://www.terryvillepl.info/,CT,41.597782,-72.755371,,
Thompson Public Library,http://www.thompsonpubliclibrary.org/,CT,41.597782,-72.755371,,
Torrington Library,http://www.torringtonlibrary.org/,CT,41.597782,-72.755371,,
Trumbull Library,http://www.trumbullct-library.org/,CT,41.597782,-72.755371,,
Union Free Public Library,http://unionctfreepubliclibrary.org/,CT,41.597782,-72.755371,,
Wallingford Public Library,http://www.wallingford.lioninc.org/,CT,41.597782,-72.755371,,
Waterford Public Library.,http://www.waterfordpubliclibrary.org/,CT,41.597782,-72.755371,,
Watertown Library,http://www.watertownlibrary.org/,CT,41.597782,-72.755371,,
Welles-Turner Memorial Library,http://www.wtmlib.com/,CT,41.597782,-72.755371,,
West Hartford Public Library,http://www.westhartfordlibrary.org/,CT,41.597782,-72.755371,,
Weston Public Library.,http://www.westonpubliclibrary.org/,CT,41.597782,-72.755371,,
Westport Public Library,http://www.westportlibrary.org/,CT,41.597782,-72.755371,,
Wethersfield Public Library,http://www.wethersfieldlibrary.org/,CT,41.597782,-72.755371,,
Wheeler Library,http://www.wheelerlibrary.org/,CT,41.597782,-72.755371,,
Willimantic Public Library,http://www.willimanticlibrary.org/,CT,41.597782,-72.755371,,
Willoughby Wallace Library,http://www.wwml.org/,CT,41.597782,-72.755371,,
Wilton Library,http://www.wiltonlibrary.org/,CT,41.597782,-72.755371,,
Windsor Locks Public Library,http://www.windsorlockslibrary.org/,CT,41.597782,-72.755371,,
Windsor Public Library - Connecticut,http://www.windsorlibrary.com/,CT,41.597782,-72.755371,,
Wolcott Public Library,http://wolcottlibrary.org/,CT,41.597782,-72.755371,,
Woodbury Public Library - Connecticut,http://www.woodburylibraryct.org/,CTDover Public Library,41.597782,-72.755371,,
Rehoboth Beach Public Library,http://www.rehobothlibrary.org/,DE,39.318523,-75.507141,,
Hockessin Library,http://www2.nccde.org/libraries/Hockessin/default.aspx,DE,39.318523,-75.507141,,
Kent County Public Library,http://www.co.kent.de.us/Departments/CommunitySvcs/Library/index.htm,DE,39.318523,-75.507141,,
New Castle Public Library,http://newcastlecity.delaware.gov/city-services/library/,DE,39.318523,-75.507141,,
Wilmington Public Library,http://www.wilmlib.org/,DELeesburg Public Library,39.318523,-75.507141,,
Alachua County Library District,http://www.aclib.us/,FL,27.766279,-81.686783,,
Boca Raton Public Library,http://www.bocalibrary.org/,FL,27.766279,-81.686783,,
Boynton Beach City Library,,FL,27.766279,-81.686783,,
Brevard County Library System,http://www.brevardcounty.us/PublicLibraries,FL,27.766279,-81.686783,,
Broward County Library F,http://www.co.broward.fl.us/library/Pages/Default.aspx,FL,27.766279,-81.686783,,
Charlotte County Library System,http://charlottecountyfl.com/LIBRARY/,FL,27.766279,-81.686783,,
Citrus County Library System,http://www.cclib.org/,FL,27.766279,-81.686783,,
Clay County Library System,http://www.ccpl.lib.fl.us/,FL,27.766279,-81.686783,,
Clearwater Public Library System,http://www.clearwater-fl.com/cpl/,FL,27.766279,-81.686783,,
Collier County Public Library,http://www.colliergov.net/index.aspx?page=3324,FL,27.766279,-81.686783,,
Columbia County Public Library L,http://www.columbiacountyga.gov/index.aspx?page=2894,FL,27.766279,-81.686783,,
East Lake Community Library,http://www.eastlakelibrary.org/,FL,27.766279,-81.686783,,
Fernandina Beach Branch Library,http://www.nassaureads.com/index.aspx?nid=152,FL,27.766279,-81.686783,,
Fort Myers Beach Public Library,http://www.fmb.lib.fl.us/,FL,27.766279,-81.686783,,
Gulf Beaches Public Library,http://www.gulfbeacheslib.org/,FL,27.766279,-81.686783,,
Gulfport Public Library,http://mygulfport.us/gpl/,FL,27.766279,-81.686783,,
Hernando County Library,http://www.hcpl.lib.fl.us/,FL,27.766279,-81.686783,,
Hialeah Public Library,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=83&Itemid=307&lang=en,FL,27.766279,-81.686783,,
Indian River County Main Library,http://www.irclibrary.org/,FL,27.766279,-81.686783,,
